profile_id,period,day,timestamp,watts
H0,winter,saturday,00:00,70.8
H0,winter,saturday,00:15,68.2
H0,winter,saturday,00:30,65.9
H0,winter,saturday,00:45,63.3
H0,winter,saturday,01:00,59.5
H0,winter,saturday,01:15,55
H0,winter,saturday,01:30,50.5
H0,winter,saturday,01:45,46.6
H0,winter,saturday,02:00,43.9
H0,winter,saturday,02:15,42.3
H0,winter,saturday,02:30,41.4
H0,winter,saturday,02:45,40.8
H0,winter,saturday,03:00,40.3
H0,winter,saturday,03:15,39.9
H0,winter,saturday,03:30,39.5
H0,winter,saturday,03:45,39.1
H0,winter,saturday,04:00,38.8
H0,winter,saturday,04:15,38.5
H0,winter,saturday,04:30,38.3
H0,winter,saturday,04:45,38.3
H0,winter,saturday,05:00,38.5
H0,winter,saturday,05:15,39.1
H0,winter,saturday,05:30,40.3
H0,winter,saturday,05:45,42.4
H0,winter,saturday,06:00,45.6
H0,winter,saturday,06:15,49.9
H0,winter,saturday,06:30,55.3
H0,winter,saturday,06:45,61.6
H0,winter,saturday,07:00,68.9
H0,winter,saturday,07:15,77.1
H0,winter,saturday,07:30,86.1
H0,winter,saturday,07:45,95.7
H0,winter,saturday,08:00,105.8
H0,winter,saturday,08:15,115.8
H0,winter,saturday,08:30,124.9
H0,winter,saturday,08:45,132.3
H0,winter,saturday,09:00,137.6
H0,winter,saturday,09:15,141.1
H0,winter,saturday,09:30,143.3
H0,winter,saturday,09:45,144.8
H0,winter,saturday,10:00,146
H0,winter,saturday,10:15,147.2
H0,winter,saturday,10:30,148.4
H0,winter,saturday,10:45,149.8
H0,winter,saturday,11:00,151.5
H0,winter,saturday,11:15,153.5
H0,winter,saturday,11:30,156
H0,winter,saturday,11:45,159
H0,winter,saturday,12:00,162.4
H0,winter,saturday,12:15,165.8
H0,winter,saturday,12:30,168.4
H0,winter,saturday,12:45,169.8
H0,winter,saturday,13:00,169.4
H0,winter,saturday,13:15,167.6
H0,winter,saturday,13:30,164.8
H0,winter,saturday,13:45,161.5
H0,winter,saturday,14:00,158.1
H0,winter,saturday,14:15,154.9
H0,winter,saturday,14:30,151.8
H0,winter,saturday,14:45,149
H0,winter,saturday,15:00,146.5
H0,winter,saturday,15:15,144.4
H0,winter,saturday,15:30,142.7
H0,winter,saturday,15:45,141.5
H0,winter,saturday,16:00,140.9
H0,winter,saturday,16:15,141.7
H0,winter,saturday,16:30,144.9
H0,winter,saturday,16:45,151.5
H0,winter,saturday,17:00,161.9
H0,winter,saturday,17:15,174.6
H0,winter,saturday,17:30,187.4
H0,winter,saturday,17:45,198.1
H0,winter,saturday,18:00,205.2
H0,winter,saturday,18:15,209.1
H0,winter,saturday,18:30,211.1
H0,winter,saturday,18:45,212.2
H0,winter,saturday,19:00,213.2
H0,winter,saturday,19:15,213
H0,winter,saturday,19:30,210.4
H0,winter,saturday,19:45,203.9
H0,winter,saturday,20:00,192.9
H0,winter,saturday,20:15,179
H0,winter,saturday,20:30,164.4
H0,winter,saturday,20:45,151.5
H0,winter,saturday,21:00,141.9
H0,winter,saturday,21:15,135.3
H0,winter,saturday,21:30,131
H0,winter,saturday,21:45,128.2
H0,winter,saturday,22:00,126.1
H0,winter,saturday,22:15,124.1
H0,winter,saturday,22:30,121.6
H0,winter,saturday,22:45,118.2
H0,winter,saturday,23:00,113.4
H0,winter,saturday,23:15,107.4
H0,winter,saturday,23:30,100.8
H0,winter,saturday,23:45,94.1
H0,summer,saturday,00:00,89.8
H0,summer,saturday,00:15,84.9
H0,summer,saturday,00:30,80.7
H0,summer,saturday,00:45,76.6
H0,summer,saturday,01:00,71.7
H0,summer,saturday,01:15,66.6
H0,summer,saturday,01:30,61.6
H0,summer,saturday,01:45,57.4
H0,summer,saturday,02:00,54.5
H0,summer,saturday,02:15,52.6
H0,summer,saturday,02:30,51.4
H0,summer,saturday,02:45,50.8
H0,summer,saturday,03:00,50.3
H0,summer,saturday,03:15,50
H0,summer,saturday,03:30,49.9
H0,summer,saturday,03:45,49.9
H0,summer,saturday,04:00,50.1
H0,summer,saturday,04:15,50.4
H0,summer,saturday,04:30,50.7
H0,summer,saturday,04:45,50.8
H0,summer,saturday,05:00,50.8
H0,summer,saturday,05:15,50.9
H0,summer,saturday,05:30,51.6
H0,summer,saturday,05:45,53.3
H0,summer,saturday,06:00,56.2
H0,summer,saturday,06:15,60.4
H0,summer,saturday,06:30,65.8
H0,summer,saturday,06:45,72.4
H0,summer,saturday,07:00,80
H0,summer,saturday,07:15,88.5
H0,summer,saturday,07:30,97.4
H0,summer,saturday,07:45,106.5
H0,summer,saturday,08:00,115.6
H0,summer,saturday,08:15,124.4
H0,summer,saturday,08:30,132.8
H0,summer,saturday,08:45,140.7
H0,summer,saturday,09:00,147.8
H0,summer,saturday,09:15,154
H0,summer,saturday,09:30,158.9
H0,summer,saturday,09:45,162.3
H0,summer,saturday,10:00,164.1
H0,summer,saturday,10:15,164.7
H0,summer,saturday,10:30,165
H0,summer,saturday,10:45,165.6
H0,summer,saturday,11:00,167.1
H0,summer,saturday,11:15,169.4
H0,summer,saturday,11:30,172.4
H0,summer,saturday,11:45,175.6
H0,summer,saturday,12:00,179
H0,summer,saturday,12:15,181.9
H0,summer,saturday,12:30,183.7
H0,summer,saturday,12:45,183.9
H0,summer,saturday,13:00,182.1
H0,summer,saturday,13:15,178.7
H0,summer,saturday,13:30,174.1
H0,summer,saturday,13:45,169
H0,summer,saturday,14:00,163.7
H0,summer,saturday,14:15,158.9
H0,summer,saturday,14:30,154.6
H0,summer,saturday,14:45,151.5
H0,summer,saturday,15:00,149.6
H0,summer,saturday,15:15,148.6
H0,summer,saturday,15:30,148
H0,summer,saturday,15:45,147.3
H0,summer,saturday,16:00,146.2
H0,summer,saturday,16:15,145
H0,summer,saturday,16:30,144.1
H0,summer,saturday,16:45,144
H0,summer,saturday,17:00,144.9
H0,summer,saturday,17:15,146.9
H0,summer,saturday,17:30,150
H0,summer,saturday,17:45,154
H0,summer,saturday,18:00,158.8
H0,summer,saturday,18:15,164
H0,summer,saturday,18:30,169.2
H0,summer,saturday,18:45,174
H0,summer,saturday,19:00,177.8
H0,summer,saturday,19:15,180.5
H0,summer,saturday,19:30,181.8
H0,summer,saturday,19:45,181.4
H0,summer,saturday,20:00,179.3
H0,summer,saturday,20:15,175.7
H0,summer,saturday,20:30,171
H0,summer,saturday,20:45,165.6
H0,summer,saturday,21:00,160.1
H0,summer,saturday,21:15,155.1
H0,summer,saturday,21:30,151.1
H0,summer,saturday,21:45,149
H0,summer,saturday,22:00,148.9
H0,summer,saturday,22:15,149.6
H0,summer,saturday,22:30,149.4
H0,summer,saturday,22:45,146.5
H0,summer,saturday,23:00,139.8
H0,summer,saturday,23:15,130.3
H0,summer,saturday,23:30,119.5
H0,summer,saturday,23:45,109
H0,transition,saturday,00:00,80.2
H0,transition,saturday,00:15,75.1
H0,transition,saturday,00:30,70.7
H0,transition,saturday,00:45,66.6
H0,transition,saturday,01:00,62.3
H0,transition,saturday,01:15,58
H0,transition,saturday,01:30,54.1
H0,transition,saturday,01:45,50.8
H0,transition,saturday,02:00,48.4
H0,transition,saturday,02:15,46.8
H0,transition,saturday,02:30,45.7
H0,transition,saturday,02:45,44.9
H0,transition,saturday,03:00,44.4
H0,transition,saturday,03:15,43.9
H0,transition,saturday,03:30,43.5
H0,transition,saturday,03:45,43.3
H0,transition,saturday,04:00,43.1
H0,transition,saturday,04:15,43.1
H0,transition,saturday,04:30,43.1
H0,transition,saturday,04:45,43.3
H0,transition,saturday,05:00,43.6
H0,transition,saturday,05:15,44.2
H0,transition,saturday,05:30,45.4
H0,transition,saturday,05:45,47.4
H0,transition,saturday,06:00,50.5
H0,transition,saturday,06:15,54.9
H0,transition,saturday,06:30,60.7
H0,transition,saturday,06:45,68.2
H0,transition,saturday,07:00,77.5
H0,transition,saturday,07:15,87.9
H0,transition,saturday,07:30,98.6
H0,transition,saturday,07:45,109
H0,transition,saturday,08:00,118.4
H0,transition,saturday,08:15,126.7
H0,transition,saturday,08:30,133.8
H0,transition,saturday,08:45,139.8
H0,transition,saturday,09:00,144.7
H0,transition,saturday,09:15,148.8
H0,transition,saturday,09:30,152.4
H0,transition,saturday,09:45,155.6
H0,transition,saturday,10:00,158.9
H0,transition,saturday,10:15,162
H0,transition,saturday,10:30,164.9
H0,transition,saturday,10:45,167.3
H0,transition,saturday,11:00,169.2
H0,transition,saturday,11:15,170.8
H0,transition,saturday,11:30,172.5
H0,transition,saturday,11:45,174.8
H0,transition,saturday,12:00,177.7
H0,transition,saturday,12:15,180.8
H0,transition,saturday,12:30,183.1
H0,transition,saturday,12:45,183.9
H0,transition,saturday,13:00,182.7
H0,transition,saturday,13:15,179.8
H0,transition,saturday,13:30,175.8
H0,transition,saturday,13:45,171.5
H0,transition,saturday,14:00,167.2
H0,transition,saturday,14:15,163.1
H0,transition,saturday,14:30,159.2
H0,transition,saturday,14:45,155.6
H0,transition,saturday,15:00,152.3
H0,transition,saturday,15:15,149.5
H0,transition,saturday,15:30,147.2
H0,transition,saturday,15:45,145.7
H0,transition,saturday,16:00,145
H0,transition,saturday,16:15,145.4
H0,transition,saturday,16:30,146.7
H0,transition,saturday,16:45,149
H0,transition,saturday,17:00,152.3
H0,transition,saturday,17:15,156.4
H0,transition,saturday,17:30,161.5
H0,transition,saturday,17:45,167.3
H0,transition,saturday,18:00,173.7
H0,transition,saturday,18:15,180.4
H0,transition,saturday,18:30,186.7
H0,transition,saturday,18:45,192.3
H0,transition,saturday,19:00,196.5
H0,transition,saturday,19:15,199
H0,transition,saturday,19:30,199.4
H0,transition,saturday,19:45,197.3
H0,transition,saturday,20:00,192.4
H0,transition,saturday,20:15,185.2
H0,transition,saturday,20:30,176.6
H0,transition,saturday,20:45,167.3
H0,transition,saturday,21:00,157.9
H0,transition,saturday,21:15,149.5
H0,transition,saturday,21:30,142.9
H0,transition,saturday,21:45,139
H0,transition,saturday,22:00,138.3
H0,transition,saturday,22:15,139.2
H0,transition,saturday,22:30,139.5
H0,transition,saturday,22:45,137.3
H0,transition,saturday,23:00,131.1
H0,transition,saturday,23:15,121.9
H0,transition,saturday,23:30,111.5
H0,transition,saturday,23:45,101.5
G0,winter,saturday,00:00,70
G0,winter,saturday,00:15,73
G0,winter,saturday,00:30,75.9
G0,winter,saturday,00:45,77.6
G0,winter,saturday,01:00,77.1
G0,winter,saturday,01:15,75
G0,winter,saturday,01:30,72.1
G0,winter,saturday,01:45,69.1
G0,winter,saturday,02:00,66.8
G0,winter,saturday,02:15,65.1
G0,winter,saturday,02:30,64.1
G0,winter,saturday,02:45,63.5
G0,winter,saturday,03:00,63.4
G0,winter,saturday,03:15,63.6
G0,winter,saturday,03:30,64
G0,winter,saturday,03:45,64.5
G0,winter,saturday,04:00,65
G0,winter,saturday,04:15,65.6
G0,winter,saturday,04:30,66.3
G0,winter,saturday,04:45,67.3
G0,winter,saturday,05:00,68.5
G0,winter,saturday,05:15,69.9
G0,winter,saturday,05:30,71.4
G0,winter,saturday,05:45,72.9
G0,winter,saturday,06:00,74.4
G0,winter,saturday,06:15,76.8
G0,winter,saturday,06:30,81
G0,winter,saturday,06:45,87.8
G0,winter,saturday,07:00,98
G0,winter,saturday,07:15,110.7
G0,winter,saturday,07:30,124.8
G0,winter,saturday,07:45,139.2
G0,winter,saturday,08:00,153
G0,winter,saturday,08:15,165.4
G0,winter,saturday,08:30,175.9
G0,winter,saturday,08:45,184.1
G0,winter,saturday,09:00,189.5
G0,winter,saturday,09:15,192.8
G0,winter,saturday,09:30,195.1
G0,winter,saturday,09:45,197.1
G0,winter,saturday,10:00,199.8
G0,winter,saturday,10:15,202.7
G0,winter,saturday,10:30,205.4
G0,winter,saturday,10:45,207.4
G0,winter,saturday,11:00,208.4
G0,winter,saturday,11:15,208.3
G0,winter,saturday,11:30,207.4
G0,winter,saturday,11:45,205.6
G0,winter,saturday,12:00,203
G0,winter,saturday,12:15,199.7
G0,winter,saturday,12:30,195.6
G0,winter,saturday,12:45,190.6
G0,winter,saturday,13:00,184.6
G0,winter,saturday,13:15,177.5
G0,winter,saturday,13:30,168.9
G0,winter,saturday,13:45,158.8
G0,winter,saturday,14:00,147.2
G0,winter,saturday,14:15,134.8
G0,winter,saturday,14:30,122.7
G0,winter,saturday,14:45,112.1
G0,winter,saturday,15:00,103.8
G0,winter,saturday,15:15,97.4
G0,winter,saturday,15:30,92.6
G0,winter,saturday,15:45,88.8
G0,winter,saturday,16:00,85.6
G0,winter,saturday,16:15,83.3
G0,winter,saturday,16:30,82.4
G0,winter,saturday,16:45,83.2
G0,winter,saturday,17:00,85.8
G0,winter,saturday,17:15,89.5
G0,winter,saturday,17:30,93.4
G0,winter,saturday,17:45,96.2
G0,winter,saturday,18:00,97.4
G0,winter,saturday,18:15,97.4
G0,winter,saturday,18:30,96.8
G0,winter,saturday,18:45,96.2
G0,winter,saturday,19:00,96.3
G0,winter,saturday,19:15,96.8
G0,winter,saturday,19:30,97.2
G0,winter,saturday,19:45,97.2
G0,winter,saturday,20:00,96.3
G0,winter,saturday,20:15,94.8
G0,winter,saturday,20:30,92.8
G0,winter,saturday,20:45,90.6
G0,winter,saturday,21:00,88.5
G0,winter,saturday,21:15,86.4
G0,winter,saturday,21:30,84.3
G0,winter,saturday,21:45,82.2
G0,winter,saturday,22:00,80.1
G0,winter,saturday,22:15,78
G0,winter,saturday,22:30,75.9
G0,winter,saturday,22:45,73.8
G0,winter,saturday,23:00,71.7
G0,winter,saturday,23:15,69.7
G0,winter,saturday,23:30,67.6
G0,winter,saturday,23:45,65.4
G0,summer,saturday,00:00,74.6
G0,summer,saturday,00:15,76.2
G0,summer,saturday,00:30,77.7
G0,summer,saturday,00:45,78.5
G0,summer,saturday,01:00,77.9
G0,summer,saturday,01:15,76.3
G0,summer,saturday,01:30,74.1
G0,summer,saturday,01:45,71.9
G0,summer,saturday,02:00,70.2
G0,summer,saturday,02:15,68.9
G0,summer,saturday,02:30,67.9
G0,summer,saturday,02:45,67.3
G0,summer,saturday,03:00,66.9
G0,summer,saturday,03:15,66.7
G0,summer,saturday,03:30,66.8
G0,summer,saturday,03:45,67.3
G0,summer,saturday,04:00,68
G0,summer,saturday,04:15,69
G0,summer,saturday,04:30,70
G0,summer,saturday,04:45,71
G0,summer,saturday,05:00,71.8
G0,summer,saturday,05:15,72.4
G0,summer,saturday,05:30,72.8
G0,summer,saturday,05:45,72.9
G0,summer,saturday,06:00,73
G0,summer,saturday,06:15,73.9
G0,summer,saturday,06:30,77
G0,summer,saturday,06:45,83.2
G0,summer,saturday,07:00,93.3
G0,summer,saturday,07:15,106.2
G0,summer,saturday,07:30,120.5
G0,summer,saturday,07:45,134.5
G0,summer,saturday,08:00,147.2
G0,summer,saturday,08:15,157.8
G0,summer,saturday,08:30,166.2
G0,summer,saturday,08:45,171.9
G0,summer,saturday,09:00,175
G0,summer,saturday,09:15,176.1
G0,summer,saturday,09:30,176.3
G0,summer,saturday,09:45,176.6
G0,summer,saturday,10:00,177.7
G0,summer,saturday,10:15,179.4
G0,summer,saturday,10:30,181.3
G0,summer,saturday,10:45,183.1
G0,summer,saturday,11:00,184.4
G0,summer,saturday,11:15,185.2
G0,summer,saturday,11:30,185.3
G0,summer,saturday,11:45,185
G0,summer,saturday,12:00,184.1
G0,summer,saturday,12:15,182.4
G0,summer,saturday,12:30,179.7
G0,summer,saturday,12:45,175.7
G0,summer,saturday,13:00,170.1
G0,summer,saturday,13:15,163.1
G0,summer,saturday,13:30,154.6
G0,summer,saturday,13:45,144.8
G0,summer,saturday,14:00,133.9
G0,summer,saturday,14:15,122.7
G0,summer,saturday,14:30,112
G0,summer,saturday,14:45,102.8
G0,summer,saturday,15:00,95.7
G0,summer,saturday,15:15,90.4
G0,summer,saturday,15:30,86.4
G0,summer,saturday,15:45,83.2
G0,summer,saturday,16:00,80.3
G0,summer,saturday,16:15,77.8
G0,summer,saturday,16:30,75.9
G0,summer,saturday,16:45,74.7
G0,summer,saturday,17:00,74.4
G0,summer,saturday,17:15,74.8
G0,summer,saturday,17:30,75.6
G0,summer,saturday,17:45,76.6
G0,summer,saturday,18:00,77.6
G0,summer,saturday,18:15,78.5
G0,summer,saturday,18:30,79.1
G0,summer,saturday,18:45,79.4
G0,summer,saturday,19:00,79.4
G0,summer,saturday,19:15,79.4
G0,summer,saturday,19:30,79.6
G0,summer,saturday,19:45,80.4
G0,summer,saturday,20:00,81.9
G0,summer,saturday,20:15,83.9
G0,summer,saturday,20:30,85.7
G0,summer,saturday,20:45,86.9
G0,summer,saturday,21:00,87
G0,summer,saturday,21:15,86.3
G0,summer,saturday,21:30,84.9
G0,summer,saturday,21:45,83.2
G0,summer,saturday,22:00,81.3
G0,summer,saturday,22:15,79.3
G0,summer,saturday,22:30,77.4
G0,summer,saturday,22:45,75.7
G0,summer,saturday,23:00,74.1
G0,summer,saturday,23:15,72.7
G0,summer,saturday,23:30,71.3
G0,summer,saturday,23:45,70.1
G0,transition,saturday,00:00,75.8
G0,transition,saturday,00:15,76.7
G0,transition,saturday,00:30,77.7
G0,transition,saturday,00:45,78.5
G0,transition,saturday,01:00,78.5
G0,transition,saturday,01:15,77.8
G0,transition,saturday,01:30,76.6
G0,transition,saturday,01:45,74.7
G0,transition,saturday,02:00,72.6
G0,transition,saturday,02:15,70.4
G0,transition,saturday,02:30,68.5
G0,transition,saturday,02:45,67.3
G0,transition,saturday,03:00,67
G0,transition,saturday,03:15,67.5
G0,transition,saturday,03:30,68.3
G0,transition,saturday,03:45,69.1
G0,transition,saturday,04:00,69.7
G0,transition,saturday,04:15,70.1
G0,transition,saturday,04:30,70.5
G0,transition,saturday,04:45,71
G0,transition,saturday,05:00,71.8
G0,transition,saturday,05:15,72.5
G0,transition,saturday,05:30,73
G0,transition,saturday,05:45,72.9
G0,transition,saturday,06:00,72.2
G0,transition,saturday,06:15,72.2
G0,transition,saturday,06:30,74.4
G0,transition,saturday,06:45,80.4
G0,transition,saturday,07:00,91
G0,transition,saturday,07:15,105.2
G0,transition,saturday,07:30,121.2
G0,transition,saturday,07:45,137.4
G0,transition,saturday,08:00,152.1
G0,transition,saturday,08:15,164.9
G0,transition,saturday,08:30,175.1
G0,transition,saturday,08:45,182.2
G0,transition,saturday,09:00,186.1
G0,transition,saturday,09:15,187.5
G0,transition,saturday,09:30,187.7
G0,transition,saturday,09:45,187.8
G0,transition,saturday,10:00,188.7
G0,transition,saturday,10:15,190.1
G0,transition,saturday,10:30,191.9
G0,transition,saturday,10:45,193.4
G0,transition,saturday,11:00,194.5
G0,transition,saturday,11:15,195.1
G0,transition,saturday,11:30,195.3
G0,transition,saturday,11:45,195.3
G0,transition,saturday,12:00,194.9
G0,transition,saturday,12:15,193.9
G0,transition,saturday,12:30,191.7
G0,transition,saturday,12:45,187.8
G0,transition,saturday,13:00,181.9
G0,transition,saturday,13:15,174.1
G0,transition,saturday,13:30,164.8
G0,transition,saturday,13:45,154.2
G0,transition,saturday,14:00,142.6
G0,transition,saturday,14:15,130.9
G0,transition,saturday,14:30,119.8
G0,transition,saturday,14:45,110.3
G0,transition,saturday,15:00,102.7
G0,transition,saturday,15:15,96.9
G0,transition,saturday,15:30,92.1
G0,transition,saturday,15:45,87.8
G0,transition,saturday,16:00,83.6
G0,transition,saturday,16:15,79.7
G0,transition,saturday,16:30,76.9
G0,transition,saturday,16:45,75.7
G0,transition,saturday,17:00,76.5
G0,transition,saturday,17:15,78.6
G0,transition,saturday,17:30,81.1
G0,transition,saturday,17:45,83.2
G0,transition,saturday,18:00,84.1
G0,transition,saturday,18:15,84.3
G0,transition,saturday,18:30,84.1
G0,transition,saturday,18:45,84.1
G0,transition,saturday,19:00,84.7
G0,transition,saturday,19:15,85.8
G0,transition,saturday,19:30,87.3
G0,transition,saturday,19:45,88.8
G0,transition,saturday,20:00,90.1
G0,transition,saturday,20:15,91.2
G0,transition,saturday,20:30,91.7
G0,transition,saturday,20:45,91.6
G0,transition,saturday,21:00,90.6
G0,transition,saturday,21:15,89
G0,transition,saturday,21:30,87.1
G0,transition,saturday,21:45,85
G0,transition,saturday,22:00,83.1
G0,transition,saturday,22:15,81.2
G0,transition,saturday,22:30,79.4
G0,transition,saturday,22:45,77.6
G0,transition,saturday,23:00,75.7
G0,transition,saturday,23:15,73.8
G0,transition,saturday,23:30,71.9
G0,transition,saturday,23:45,70.1
G1,winter,saturday,00:00,25.8
G1,winter,saturday,00:15,25.2
G1,winter,saturday,00:30,24.7
G1,winter,saturday,00:45,24.6
G1,winter,saturday,01:00,25
G1,winter,saturday,01:15,25.6
G1,winter,saturday,01:30,26.2
G1,winter,saturday,01:45,26.5
G1,winter,saturday,02:00,26.3
G1,winter,saturday,02:15,25.8
G1,winter,saturday,02:30,25.1
G1,winter,saturday,02:45,24.6
G1,winter,saturday,03:00,24.4
G1,winter,saturday,03:15,24.5
G1,winter,saturday,03:30,24.6
G1,winter,saturday,03:45,24.6
G1,winter,saturday,04:00,24.5
G1,winter,saturday,04:15,24.3
G1,winter,saturday,04:30,24.3
G1,winter,saturday,04:45,24.6
G1,winter,saturday,05:00,25.4
G1,winter,saturday,05:15,26.5
G1,winter,saturday,05:30,27.6
G1,winter,saturday,05:45,28.4
G1,winter,saturday,06:00,28.7
G1,winter,saturday,06:15,28.7
G1,winter,saturday,06:30,28.5
G1,winter,saturday,06:45,28.4
G1,winter,saturday,07:00,28.5
G1,winter,saturday,07:15,29.1
G1,winter,saturday,07:30,30.2
G1,winter,saturday,07:45,32.2
G1,winter,saturday,08:00,35
G1,winter,saturday,08:15,38.4
G1,winter,saturday,08:30,42
G1,winter,saturday,08:45,45.4
G1,winter,saturday,09:00,48.4
G1,winter,saturday,09:15,50.9
G1,winter,saturday,09:30,53
G1,winter,saturday,09:45,54.9
G1,winter,saturday,10:00,56.6
G1,winter,saturday,10:15,57.9
G1,winter,saturday,10:30,58.7
G1,winter,saturday,10:45,58.7
G1,winter,saturday,11:00,57.8
G1,winter,saturday,11:15,56.3
G1,winter,saturday,11:30,54.6
G1,winter,saturday,11:45,53
G1,winter,saturday,12:00,51.7
G1,winter,saturday,12:15,50.6
G1,winter,saturday,12:30,49.3
G1,winter,saturday,12:45,47.3
G1,winter,saturday,13:00,44.6
G1,winter,saturday,13:15,41.4
G1,winter,saturday,13:30,38.4
G1,winter,saturday,13:45,36
G1,winter,saturday,14:00,34.5
G1,winter,saturday,14:15,33.9
G1,winter,saturday,14:30,33.9
G1,winter,saturday,14:45,34.1
G1,winter,saturday,15:00,34.3
G1,winter,saturday,15:15,34.4
G1,winter,saturday,15:30,34.4
G1,winter,saturday,15:45,34.1
G1,winter,saturday,16:00,33.5
G1,winter,saturday,16:15,32.9
G1,winter,saturday,16:30,32.4
G1,winter,saturday,16:45,32.2
G1,winter,saturday,17:00,32.4
G1,winter,saturday,17:15,33
G1,winter,saturday,17:30,33.6
G1,winter,saturday,17:45,34.1
G1,winter,saturday,18:00,34.3
G1,winter,saturday,18:15,34.2
G1,winter,saturday,18:30,34.1
G1,winter,saturday,18:45,34.1
G1,winter,saturday,19:00,34.1
G1,winter,saturday,19:15,34.3
G1,winter,saturday,19:30,34.3
G1,winter,saturday,19:45,34.1
G1,winter,saturday,20:00,33.5
G1,winter,saturday,20:15,32.6
G1,winter,saturday,20:30,31.5
G1,winter,saturday,20:45,30.3
G1,winter,saturday,21:00,29
G1,winter,saturday,21:15,27.8
G1,winter,saturday,21:30,26.9
G1,winter,saturday,21:45,26.5
G1,winter,saturday,22:00,26.7
G1,winter,saturday,22:15,27.3
G1,winter,saturday,22:30,28
G1,winter,saturday,22:45,28.4
G1,winter,saturday,23:00,28.4
G1,winter,saturday,23:15,28
G1,winter,saturday,23:30,27.3
G1,winter,saturday,23:45,26.5
G1,summer,saturday,00:00,23.6
G1,summer,saturday,00:15,22.5
G1,summer,saturday,00:30,21.5
G1,summer,saturday,00:45,20.8
G1,summer,saturday,01:00,20.5
G1,summer,saturday,01:15,20.5
G1,summer,saturday,01:30,20.7
G1,summer,saturday,01:45,20.8
G1,summer,saturday,02:00,20.9
G1,summer,saturday,02:15,20.9
G1,summer,saturday,02:30,20.9
G1,summer,saturday,02:45,20.8
G1,summer,saturday,03:00,20.8
G1,summer,saturday,03:15,20.8
G1,summer,saturday,03:30,20.8
G1,summer,saturday,03:45,20.8
G1,summer,saturday,04:00,20.7
G1,summer,saturday,04:15,20.7
G1,summer,saturday,04:30,20.7
G1,summer,saturday,04:45,20.8
G1,summer,saturday,05:00,21.1
G1,summer,saturday,05:15,21.6
G1,summer,saturday,05:30,22.1
G1,summer,saturday,05:45,22.7
G1,summer,saturday,06:00,23.3
G1,summer,saturday,06:15,23.8
G1,summer,saturday,06:30,24.2
G1,summer,saturday,06:45,24.6
G1,summer,saturday,07:00,24.9
G1,summer,saturday,07:15,25.2
G1,summer,saturday,07:30,25.7
G1,summer,saturday,07:45,26.5
G1,summer,saturday,08:00,27.7
G1,summer,saturday,08:15,29.4
G1,summer,saturday,08:30,31.5
G1,summer,saturday,08:45,34.1
G1,summer,saturday,09:00,37
G1,summer,saturday,09:15,40.1
G1,summer,saturday,09:30,43
G1,summer,saturday,09:45,45.4
G1,summer,saturday,10:00,47.2
G1,summer,saturday,10:15,48.4
G1,summer,saturday,10:30,49
G1,summer,saturday,10:45,49.2
G1,summer,saturday,11:00,49
G1,summer,saturday,11:15,48.4
G1,summer,saturday,11:30,47.3
G1,summer,saturday,11:45,45.4
G1,summer,saturday,12:00,42.9
G1,summer,saturday,12:15,39.9
G1,summer,saturday,12:30,36.8
G1,summer,saturday,12:45,34.1
G1,summer,saturday,13:00,31.9
G1,summer,saturday,13:15,30.3
G1,summer,saturday,13:30,29.2
G1,summer,saturday,13:45,28.4
G1,summer,saturday,14:00,27.8
G1,summer,saturday,14:15,27.4
G1,summer,saturday,14:30,27
G1,summer,saturday,14:45,26.5
G1,summer,saturday,15:00,25.9
G1,summer,saturday,15:15,25.4
G1,summer,saturday,15:30,24.9
G1,summer,saturday,15:45,24.6
G1,summer,saturday,16:00,24.6
G1,summer,saturday,16:15,24.7
G1,summer,saturday,16:30,24.8
G1,summer,saturday,16:45,24.6
G1,summer,saturday,17:00,24.1
G1,summer,saturday,17:15,23.5
G1,summer,saturday,17:30,22.9
G1,summer,saturday,17:45,22.7
G1,summer,saturday,18:00,23
G1,summer,saturday,18:15,23.6
G1,summer,saturday,18:30,24.3
G1,summer,saturday,18:45,24.6
G1,summer,saturday,19:00,24.5
G1,summer,saturday,19:15,24
G1,summer,saturday,19:30,23.3
G1,summer,saturday,19:45,22.7
G1,summer,saturday,20:00,22.3
G1,summer,saturday,20:15,22.2
G1,summer,saturday,20:30,22.3
G1,summer,saturday,20:45,22.7
G1,summer,saturday,21:00,23.3
G1,summer,saturday,21:15,23.9
G1,summer,saturday,21:30,24.4
G1,summer,saturday,21:45,24.6
G1,summer,saturday,22:00,24.3
G1,summer,saturday,22:15,23.8
G1,summer,saturday,22:30,23.2
G1,summer,saturday,22:45,22.7
G1,summer,saturday,23:00,22.6
G1,summer,saturday,23:15,22.7
G1,summer,saturday,23:30,22.8
G1,summer,saturday,23:45,22.7
G1,transition,saturday,00:00,20.7
G1,transition,saturday,00:15,20.8
G1,transition,saturday,00:30,20.9
G1,transition,saturday,00:45,20.8
G1,transition,saturday,01:00,20.5
G1,transition,saturday,01:15,20
G1,transition,saturday,01:30,19.4
G1,transition,saturday,01:45,18.9
G1,transition,saturday,02:00,18.6
G1,transition,saturday,02:15,18.5
G1,transition,saturday,02:30,18.6
G1,transition,saturday,02:45,18.9
G1,transition,saturday,03:00,19.5
G1,transition,saturday,03:15,20.2
G1,transition,saturday,03:30,20.7
G1,transition,saturday,03:45,20.8
G1,transition,saturday,04:00,20.4
